id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
20770,2IG4,small_airport,Ed-Air Airport,38.851782,-87.49987,426.0,,US,US-IN,Oaktown,no,KI20,OTN,I20,http://www.edairinc.com/index.html,https://en.wikipedia.org/wiki/Ed-Air_Airport,"2IG4, KOTN, OTN, Emison, Green, Vincennes Executive Inn"
9476,2J0,small_airport,Wakulla County Airport,29.988973,-84.395763,11.0,,US,US-FL,Panacea,no,,,2J0,,https://en.wikipedia.org/wiki/Wakulla_County_Airport,
9478,2J9,small_airport,Quincy Municipal Airport,30.5979,-84.557404,221.0,,US,US-FL,Quincy,no,2J9,,2J9,,https://en.wikipedia.org/wiki/Quincy_Municipal_Airport_(Florida),
9484,2K2,small_airport,Air Park South Airport,37.059502,-93.234299,1336.0,,US,US-MO,Ozark,no,2K2,,2K2,,https://en.wikipedia.org/wiki/Air_Park_South,
9485,2K5,small_airport,Telida Airport,63.393901824951,-153.26899719238,650.0,,US,US-AK,Telida,no,2K5,TLF,2K5,,https://en.wikipedia.org/wiki/Telida_Airport,
9595,2N2,small_airport,Newfound Valley Airport,43.591116,-71.751691,510.0,,US,US-NH,Bristol,no,K2N2,,2N2,,https://de.wikipedia.org/wiki/Newfound_Valley_Airport,
9597,2N6,small_airport,Redwing Airport,40.026501,-74.692703,75.0,,US,US-NJ,Jobstown,no,2N6,,2N6,,https://en.wikipedia.org/wiki/Redwing_Airport,
9598,2N7,seaplane_base,Little Ferry Seaplane Base,40.850101,-74.032898,,,US,US-NJ,Little Ferry,no,2N7,,2N7,,https://en.wikipedia.org/wiki/Little_Ferry_Seaplane_Base,
9666,2OG3,seaplane_base,Wiley's Seaplane Base,45.430999755859375,-122.6500015258789,12.0,,US,US-OR,Lake Oswego,no,2OG3,,2OG3,,https://en.wikipedia.org/wiki/Wiley's_Seaplane_Port,
9696,2OR1,small_airport,Big Muddy Ranch Airport,44.828668,-120.495311,1641.0,,US,US-OR,Fossil,no,2OR1,,2OR1,,https://en.wikipedia.org/wiki/Big_Muddy_Ranch_Airport,Rajneeshpuram
9700,2OR5,heliport,Woodland Park Hospital Heliport,45.533199,-122.551003,300.0,,US,US-OR,Portland,no,2OR5,,2OR5,,https://en.wikipedia.org/wiki/Woodland_Park_Hospital_Heliport,
9702,2OR7,closed,Sweet Home Airport,44.399736,-122.683566,645.0,,US,US-OR,Sweet Home,no,,,,,https://en.wikipedia.org/wiki/Sweet_Home_Airport,"2OR7, Langmack Airfield, SH Aircraft Painting"
9704,2P2,small_airport,Washington Island Airport,45.387917,-86.92327,652.0,,US,US-WI,Washington,no,,,2P2,,https://en.wikipedia.org/wiki/Washington_Island_Airport,WI47
9705,2P4,small_airport,Baraga Airport,46.784901,-88.577797,845.0,,US,US-MI,Baraga,no,2P4,,2P4,,https://en.wikipedia.org/wiki/Baraga_Airport,
9736,2Q5,small_airport,Parker Carson Airport,39.201583,-119.683444,4939.0,,US,US-NV,Carson City,no,,,25NV,,https://en.wikipedia.org/wiki/Parker_Carson_Airport,"2Q5, Parker Carson STOLport"
9737,2Q9,small_airport,Dyer Airport,37.60969924926758,-118.00599670410156,4899.0,,US,US-NV,Dyer,no,2Q9,,2Q9,,https://en.wikipedia.org/wiki/Dyer_Airport,
9740,2S0,small_airport,Twisp Municipal Airport,48.350601,-120.094002,1602.0,,US,US-WA,Twisp,no,2S0,,2S0,,https://en.wikipedia.org/wiki/Twisp_Municipal_Airport,
9741,2S1,small_airport,Vashon Municipal Airport,47.458599,-122.473999,316.0,,US,US-WA,Vashon,no,2S1,,2S1,,https://en.wikipedia.org/wiki/Vashon_Municipal_Airport,
9742,2S2,small_airport,Beaver Marsh State Airport,43.12900161743164,-121.81800079345705,4638.0,,US,US-OR,Beaver Marsh,no,2S2,,2S2,,https://en.wikipedia.org/wiki/Beaver_Marsh_Airport,
9744,2S5,small_airport,Waterville Airport,47.655998,-120.056,2645.0,,US,US-WA,Waterville,no,2S5,,2S5,,https://en.wikipedia.org/wiki/Waterville_Airport_(Washington),
9745,2S6,small_airport,Sportsman Airpark,45.29570007,-122.9550018,181.0,,US,US-OR,Newberg,no,2S6,,2S6,,https://en.wikipedia.org/wiki/Sportsman_Airpark,
9763,2T2,small_airport,Percival Springs Airport,39.013901,-88.538902,550.0,,US,US-IL,Watson,no,2T2,,2T2,,https://en.wikipedia.org/wiki/Percival_Springs_Airport,
9845,2W2,small_airport,Clearview Airpark,39.466999,-77.017403,799.0,,US,US-MD,Westminster,no,2W2,,2W2,,https://en.wikipedia.org/wiki/Clearview_Airpark,
9848,2WA1,small_airport,Diamond Point Airstrip,48.092602,-122.929001,262.0,,US,US-WA,Sequim,no,2WA1,,2WA1,,https://en.wikipedia.org/wiki/Diamond_Point_Airport,
9913,30F,small_airport,Lakeview Airport,33.132099,-97.014198,535.0,,US,US-TX,Lake Dallas,no,30F,,30F,,https://en.wikipedia.org/wiki/Lakeview_Airport_(Texas),
9927,30M,small_airport,Ralph M Sharpe Airport,34.6589,-90.3763,195.0,,US,US-MS,Tunica,no,30M,,30M,,https://en.wikipedia.org/wiki/Ralph_M._Sharpe_Airport,Tunica Air Service
9937,30OR,small_airport,Bero Field,45.802601,-123.279999,700.0,,US,US-OR,Vernonia,no,30OR,,30OR,,https://en.wikipedia.org/wiki/Bero_Field,
9948,31A,small_airport,Sugar Valley Airport,35.984352,-80.511595,731.0,,US,US-NC,Mocksville,no,5NC2,,5NC2,,https://en.wikipedia.org/wiki/Sugar_Valley_Airport,"31A, K31A"
9955,31D,small_airport,Inter County Airport,40.331203,-79.780204,1250.0,,US,US-PA,Irwin,no,K31D,,31D,,https://en.wikipedia.org/wiki/Inter_County_Airport,
10011,32MI,heliport,William Beaumont Hospital Heliport,42.51503,-83.194095,705.0,,US,US-MI,Royal Oak,no,32MI,,32MI,,https://en.wikipedia.org/wiki/Corewell_Health_William_Beaumont_University_Hospital#Heliport,
10088,34G,small_airport,Merillat Airport,41.974998,-83.925201,820.0,,US,US-MI,Tecumseh,no,34G,,34G,,https://en.wikipedia.org/wiki/Merillat_Airport,
10113,34OR,heliport,Providence Medical Center Heliport,45.528198,-122.612,234.0,,US,US-OR,Portland,no,34OR,,34OR,,https://en.wikipedia.org/wiki/Providence_Portland_Medical_Center,
10119,34U,small_airport,Yuba Airport,44.838902,-85.431198,645.0,,US,US-MI,Elk Rapids,no,34U,,34U,,https://en.wikipedia.org/wiki/Yuba_Airport,
10127,35C,small_airport,Wells Airport,43.128399,-85.505302,890.0,,US,US-MI,Rockford,no,35C,,35C,,https://en.wikipedia.org/wiki/Wells_Airport,
10226,37I,small_airport,Troy Skypark Airport,39.990898,-84.2705,930.0,,US,US-OH,Troy,no,OH71,,OH71,,https://en.wikipedia.org/wiki/Troy_Skypark,37I
10261,37X,small_airport,Skydive Houston Airport,29.993401,-95.930298,235.0,,US,US-TX,Waller,no,37XA,,37XA,,https://en.wikipedia.org/wiki/Skydive_Houston_Airport,3XS7
10289,38N,small_airport,Smyrna Airport,39.3036,-75.5839,18.0,,US,US-DE,Smyrna,no,38N,,38N,,https://en.wikipedia.org/wiki/Smyrna_Airport_(Delaware),
10306,38V,small_airport,Arthur Municipal Airport,41.562546,-101.711929,3646.0,,US,US-NE,Arthur,no,,,NE33,,https://en.wikipedia.org/wiki/Arthur_Municipal_Airport,38V
10323,39G,small_airport,Avoca Airport,43.030471,-82.669466,726.0,,US,US-MI,Avoca,no,39G,,39G,,https://en.wikipedia.org/wiki/Avoca_Airport,"Bebensee, Rasor"
10337,39MO,small_airport,Gardner Airport,37.11869812011719,-93.20490264892578,1325.0,,US,US-MO,Springfield,no,39MO,,39MO,,https://en.wikipedia.org/wiki/Gardner_Airport_(Missouri),
10347,39R,small_airport,Flyin' B Airport,29.537701,-95.423798,70.0,,US,US-TX,Houston,no,39R,,39R,,https://en.wikipedia.org/wiki/Flyin%27_B_Airport,
10360,3A9,small_airport,Arlington Municipal Airport,44.393142,-97.123375,1818.0,,US,US-SD,Arlington,no,K3A9,,3A9,,https://en.wikipedia.org/wiki/Arlington_Municipal_Airport_(South_Dakota),SD06
10395,3AZ5,small_airport,Hualapai Airport,35.572201,-113.292,5317.0,,US,US-AZ,Peach Springs,no,3AZ5,,3AZ5,,https://en.wikipedia.org/wiki/Hualapai_Airport,
18674,3B3,small_airport,Sterling Airport,42.4259,-71.7929,459.0,,US,US-MA,Sterling,no,3B3,,3B3,,https://en.wikipedia.org/wiki/Sterling_Airport,
10400,3B8,small_airport,Shady Acres Airport,47.0704,-122.371002,445.0,,US,US-WA,Spanaway,no,3B8,,3B8,,https://en.wikipedia.org/wiki/Shady_Acres_Airport,
10401,3C1,small_airport,Mishawaka Pilots Club Airport,41.657001,-86.034698,755.0,,US,US-IN,Elkhart,no,3C1,,3C1,,https://en.wikipedia.org/wiki/Mishawaka_Pilots_Club_Airport,
10432,3D1,small_airport,Crivitz Municipal Airport,45.214199,-88.073196,731.0,,US,US-WI,Crivitz,no,3D1,,3D1,,https://en.wikipedia.org/wiki/Crivitz_Municipal_Airport,
10433,3D2,small_airport,Ephraim-Gibraltar Airport,45.135399,-87.185898,773.0,,US,US-WI,Fish Creek,no,K3D2,,3D2,,https://en.wikipedia.org/wiki/Ephraim%E2%80%93Gibraltar_Airport,Ephraim-Fish Creek
10435,3DA,small_airport,Dalton Airport,43.052502,-83.804901,733.0,,US,US-MI,Flushing,no,3DA,,3DA,,https://en.wikipedia.org/wiki/Dalton_Airport_(Michigan),
10436,3E7,small_airport,Pronger Bros Ranch Airport,36.219501,-102.103996,3722.0,,US,US-TX,Stratford,no,3E7,,3E7,,https://en.wikipedia.org/wiki/Pronger_Bros._Ranch_Airport,
10437,3EV,small_airport,Skylane Airport,38.0117,-87.594704,380.0,,US,US-IN,Evansville,no,3EV,,3EV,,https://en.wikipedia.org/wiki/Skylane_Airport,
10450,3FK,small_airport,Franklin Flying Field,39.426399,-86.058296,740.0,,US,US-IN,Franklin,no,3FK,,3FK,,https://en.wikipedia.org/wiki/Franklin_Flying_Field,
10475,3GE3,small_airport,Broad River Air Park,34.41235,-83.18061,690.0,,US,US-GA,Lavonia,no,3GE3,,3GE3,,https://en.wikipedia.org/wiki/Broad_River_Air_Park,
10483,3H5,small_airport,Erie Air Park,41.679199,-90.078697,600.0,,US,US-IL,Erie,no,3H5,,3H5,,https://en.wikipedia.org/wiki/Erie_Air_Park,
10534,3J6,small_airport,Davis Field,30.797501,-82.027603,68.0,,US,US-GA,Folkston,no,3J6,,3J6,,https://en.wikipedia.org/wiki/Davis_Field_(Georgia),
10538,3KK,small_airport,Kankakee Airport,41.096431,-87.909594,625.0,,US,US-IL,Kankakee,no,,,3KK,,https://en.wikipedia.org/wiki/Kankakee_Airport,
10557,3L1,closed,Charlie Hammonds Seaplane Base,29.589899,-90.713402,5.0,,US,US-LA,Houma,no,,,,,https://en.wikipedia.org/wiki/Charlie_Hammonds_Seaplane_Base,3L1
10558,3L7,small_airport,Flying M Ranch Airport,44.7383,-83.3797,830.0,,US,US-MI,Lincoln,no,3L7,,3L7,,https://en.wikipedia.org/wiki/Milwrick_Flying_%22M%22_Airport,
10579,3M0,small_airport,Gastons Airport,36.348701,-92.557098,479.0,,US,US-AR,Lakeview,no,3M0,,3M0,,https://en.wikipedia.org/wiki/Gaston%27s_Airport,
10581,3M5,small_airport,Moontown Airport,34.747299,-86.461403,650.0,,US,US-AL,Huntsville,no,3M5,,3M5,,https://en.wikipedia.org/wiki/Moontown_Airport,
10622,3MO,small_airport,Sean D Sheldon Memorial Airfield,38.0186,-93.6931,900.0,,US,US-MO,Osceola,no,23MU,,23MU,,https://en.wikipedia.org/wiki/Osceola_Municipal_Airport_(Missouri),"3MO, Osceola Municipal Airport"
10641,3N5,small_airport,Newton Airport,41.027302,-74.758499,620.0,,US,US-NJ,Newton,no,3N5,,3N5,,https://en.wikipedia.org/wiki/Newton_Airport_(New_Jersey),
10642,3NJ1,small_airport,Pemberton Airport,39.982101,-74.692703,65.0,,US,US-NJ,Pemberton,no,3NJ1,,3NJ1,,https://en.wikipedia.org/wiki/Pemberton_Airport,Formerly 3N7
10685,3NO,small_airport,North Omaha Airport,41.368301,-96.022499,1322.0,,US,US-NE,Omaha,no,3NO,,3NO,,https://en.wikipedia.org/wiki/North_Omaha_Airport,
10686,3NP,small_airport,Napoleon Airport,42.170898,-84.259697,963.0,,US,US-MI,Napoleon,no,3NP,,3NP,,https://en.wikipedia.org/wiki/Napoleon_Airport,
46291,3NR3,small_airport,Transylvania Community Airport,35.270277,-82.644167,2110.0,,US,US-NC,Brevard,no,3NR3,,3NR3,http://www.transylvaniacommunityairport.com/,https://en.wikipedia.org/wiki/Transylvania_County_Airport,"22W, Transylvania County Airport"
10699,3O8,small_airport,Harris Ranch Airport,36.247813,-120.238323,470.0,,US,US-CA,Coalinga,no,K3O8,,3O8,,https://en.wikipedia.org/wiki/Harris_Ranch_Airport,
10733,3OR5,heliport,Elkins Heliport,44.86009979248047,-123.03800201416016,550.0,,US,US-OR,Salem,no,3OR5,,3OR5,,https://en.wikipedia.org/wiki/Elkins_Heliport,
10768,3Q0,small_airport,Mina Airport,38.383301,-118.100998,4552.0,,US,US-NV,Mina,no,3Q0,,3Q0,,https://en.wikipedia.org/wiki/Mina_Airport,
10770,3RU,small_airport,Rust Airstrip,33.3326,-84.401901,810.0,,US,US-GA,Woolsey,no,GA82,,GA82,,https://en.wikipedia.org/wiki/Rust_Airstrip,3RU
10773,3S6,small_airport,Toketee State Airport,43.2234992980957,-122.4209976196289,3361.0,,US,US-OR,Clearwater,no,3S6,,3S6,,https://en.wikipedia.org/wiki/Toketee_State_Airport,
10774,3S7,small_airport,Nehalem Bay State Airport,45.69820022583008,-123.93000030517578,22.0,,US,US-OR,Manzanita,no,3S7,,3S7,,https://en.wikipedia.org/wiki/Nehalem_Bay_State_Airport,
10835,3T6,small_airport,Clark Airport,33.133499,-97.2967,705.0,,US,US-TX,Justin,no,3T6,,3T6,,https://en.wikipedia.org/wiki/Clark_Airport_(Texas),Formerly 3TX6
10785,3T7,small_airport,Middle Bass Island Airport,41.688625,-82.808139,580.0,,US,US-OH,Middle Bass Island,no,3T7,,3T7,,https://en.wikipedia.org/wiki/Middle_Bass_Island_Airport,
10798,3TE,small_airport,Al Meyers Airport,42.025101,-83.939201,815.0,,US,US-MI,Tecumseh,no,,,3TE,,https://en.wikipedia.org/wiki/Meyers%E2%80%93Diver%27s_Airport,"0MI7, Meyers-Diver's Airport"
10841,3U2,small_airport,Johnson Creek Airport,44.912215,-115.485433,4933.0,,US,US-ID,Yellow Pine,no,3U2,,3U2,,https://en.wikipedia.org/wiki/Johnson_Creek_Airport,
10843,3U9,small_airport,Boulder Airport,46.211601,-112.106003,4968.0,,US,US-MT,Boulder,no,3U9,,3U9,,https://en.wikipedia.org/wiki/Boulder_Airport,
15237,3VG7,small_airport,Hartwood Airport,38.4846,-77.612801,390.0,,US,US-VA,Fredericksburg,no,3VG7,,3VG7,,https://en.wikipedia.org/wiki/Hartwood_Airport,Formerly 8W8
10857,3W2,small_airport,Put In Bay Airport,41.6367,-82.8283,595.0,,US,US-OH,Put In Bay,no,3W2,,3W2,,https://en.wikipedia.org/wiki/Put-in-Bay_Airport,
10858,3W3,small_airport,Kentmorr Airpark,38.918201,-76.358002,10.0,,US,US-MD,Stevensville,no,3W3,,3W3,,https://en.wikipedia.org/wiki/Kentmorr_Airpark,
10861,3W9,small_airport,Middle Bass-East Point Airport,41.694401,-82.7966,582.0,,US,US-OH,Middle Bass Island,no,3W9,,3W9,,https://en.wikipedia.org/wiki/Middle_Bass-East_Point_Airport,
10890,3X5,small_airport,North Bass Island Airport,41.717999,-82.821098,594.0,,US,US-OH,North Bass Island,no,3X5,,3X5,,https://en.wikipedia.org/wiki/North_Bass_Island_Airport,
10902,3Y4,small_airport,Woodbine Municipal Airport,41.736099,-95.683601,1068.0,,US,US-IA,Woodbine,no,K3Y4,,3Y4,,https://en.wikipedia.org/wiki/Woodbine_Municipal_Airport_(Iowa),
10906,3Z9,seaplane_base,Haines Seaplane Base,59.235001,-135.440994,,,US,US-AK,Haines,no,3Z9,,3Z9,,https://en.wikipedia.org/wiki/Haines_Seaplane_Base,
10910,40C,small_airport,Watervliet Municipal Airport,42.200001,-86.25,656.0,,US,US-MI,Watervliet,no,40C,,40C,,https://en.wikipedia.org/wiki/Watervliet_Municipal_Airport,
10912,40D,small_airport,Three Lakes Municipal Airport,45.790199,-89.121002,1636.0,,US,US-WI,Three Lakes,no,40D,,40D,,https://en.wikipedia.org/wiki/Three_Lakes_Municipal_Airport,
10935,40OR,heliport,St Anthony's Hospital Heliport,45.672901,-118.769997,1145.0,,US,US-OR,Pendleton,no,40OR,,40OR,,"https://en.wikipedia.org/wiki/St._Anthony_Hospital_(Pendleton,_Oregon)",
10948,41C,small_airport,Calkins Field,42.691605,-85.647727,740.0,,US,US-MI,Wayland,no,,,41C,,https://en.wikipedia.org/wiki/Calkins_Field,
10953,41G,small_airport,University Airpark,42.840302,-84.479103,856.0,,US,US-MI,Bath,no,41G,,41G,,https://en.wikipedia.org/wiki/University_Airpark,
10985,42B,small_airport,Goodspeed Airport,41.446072,-72.45698,9.0,,US,US-CT,East Haddam,no,,,42B,,https://en.wikipedia.org/wiki/Goodspeed_Airport,
10986,42C,small_airport,White Cloud Airport,43.5597,-85.7742,914.0,,US,US-MI,White Cloud,no,42C,,42C,,https://en.wikipedia.org/wiki/White_Cloud_Airport,
11002,42MI,closed,Midway Airport,42.215858,-84.806313,963.0,,US,US-MI,Albion,no,,,,,https://en.wikipedia.org/wiki/Midway_Airport_(Michigan),42MI
11019,42VA,small_airport,Virginia Beach Airport,36.678979,-76.032677,15.0,,US,US-VA,Virginia Beach,no,42VA,,42VA,,https://en.wikipedia.org/wiki/Virginia_Beach_Airport,
11031,43G,small_airport,Belleville Airport,42.176701,-83.545799,696.0,,US,US-MI,Belleville,no,43G,,43G,,https://en.wikipedia.org/wiki/Belleville_Airport,
11037,43K,small_airport,Marion Municipal Airport,38.337502,-96.991699,1390.0,,US,US-KS,Marion,no,43K,,43K,,https://en.wikipedia.org/wiki/Marion_Municipal_Airport_(Kansas),
11062,44A,small_airport,Rolle Airfield,32.518398,-114.697998,163.0,,US,US-AZ,San Luis,no,44A,,44A,,https://en.wikipedia.org/wiki/Rolle_Airfield,
11066,44B,small_airport,Charles A. Chase Jr. Memorial Field,45.177502,-69.244698,520.0,,US,US-ME,Dover-Foxcroft,no,,,44B,,https://en.wikipedia.org/wiki/Charles_A._Chase_Jr._Memorial_Field,
11071,44FD,closed,Epcot Center Ultralightport,28.353099823,-81.54699707030001,102.0,,US,US-FL,Lake Buena Vista,no,,,,,https://en.wikipedia.org/wiki/Epcot_Center_Ultralight_Flightpark,"44FD, 44FD, 44FD"
11073,44G,small_airport,Betz Airport,41.855598,-83.870796,691.0,,US,US-MI,Blissfield,no,44G,,44G,,https://en.wikipedia.org/wiki/Betz_Airport,
11098,44T,small_airport,Hoskins Field,46.992438,-122.828003,213.0,,US,US-WA,Olympia,no,,,44T,https://wsdot.wa.gov/aviation/AllStateAirports/Olympia_HoskinsField.htm,https://en.wikipedia.org/wiki/Hoskins_Field_(Washington),WA44
11138,45S,small_airport,Silver Lake F S Strip,43.11100006103516,-121.09400177001952,4492.0,,US,US-OR,Silver Lake,no,45S,,45S,,https://en.wikipedia.org/wiki/Silver_Lake_Forest_Service_Strip,
11153,46CN,small_airport,Crystal Airport,34.484781,-117.825898,3420.0,,US,US-CA,Llano,no,46CN,,46CN,,https://en.wikipedia.org/wiki/Crystal_Airport_(California),
11170,46N,small_airport,Sky Park Airport,41.9846,-73.835999,323.0,,US,US-NY,Red Hook,no,46N,,46N,,https://en.wikipedia.org/wiki/Sky_Park_Airport,
11197,47G,small_airport,Mayes Airport,43.240898,-84.879997,790.0,,US,US-MI,Carson City,no,47G,,47G,,https://en.wikipedia.org/wiki/Mayes_Airport,
11229,47Y,small_airport,Pelican Rapids Muni-Lyon's Field,46.641602,-96.1045,1389.0,,US,US-MN,Pelican Rapids,no,K47Y,,47Y,,https://en.wikipedia.org/wiki/Pelican_Rapids_Municipal_Airport,
345394,48LS,heliport,Our Lady of Lourdes Regional Medical Center Heliport,30.151714,-92.035722,30.0,,US,US-LA,Lafayette,no,48LS,,48LS,,https://en.wikipedia.org/wiki/Our_Lady_of_Lourdes_Regional_Medical_Center,
11259,48P,small_airport,Rocky Hill Ultralightport,41.148575,-75.27518,1240.0,,US,US-PA,Cresco,no,K48P,,48P,,https://en.wikipedia.org/wiki/Rocky_Hill_Ultralight_Flightpark,
11267,48U,small_airport,Greater Green River Intergalactic Spaceport,41.458,-109.489998,7182.0,,US,US-WY,Green River,no,K48U,,48U,,https://en.wikipedia.org/wiki/Greater_Green_River_Intergalactic_Spaceport,
18795,48Y,small_airport,Piney Pinecreek Border Airport,48.99959945678711,-95.98259735107422,1078.0,,US,US-MN,Pinecreek,no,48Y,,48Y,,https://en.wikipedia.org/wiki/Piney_Pinecreek_Border_Airport,
11280,49F,small_airport,Rankin Airport,31.2274,-101.953003,2543.0,,US,US-TX,Rankin,no,49F,,49F,,https://en.wikipedia.org/wiki/Rankin_Airport_(Texas),
11282,49G,small_airport,Wend Valley Airport,42.579007,-84.908947,859.0,,US,US-MI,Charlotte,no,K49G,,49G,,https://en.wikipedia.org/wiki/Wend_Valley_Airport,
11288,49K,small_airport,Norwich Airport,37.453263,-97.835054,1494.0,,US,US-KS,Norwich,no,49K,,49K,,https://en.wikipedia.org/wiki/Norwich_Airport_(Kansas),
11296,49N,small_airport,Lufker Airport,40.824799,-72.7509,57.0,,US,US-NY,East Moriches,no,49N,,49N,,https://en.wikipedia.org/wiki/Lufker_Airport,
11307,49S,small_airport,Babb Airport,48.845001,-113.427002,4518.0,,US,US-MT,Babb,no,49S,,49S,,https://en.wikipedia.org/wiki/Babb_Airport,
11308,49T,heliport,Dallas CBD Heliport,32.7717,-96.8021,480.0,,US,US-TX,Dallas,no,49T,,49T,,https://en.wikipedia.org/wiki/Dallas_CBD_Vertiport,
11318,4A2,small_airport,Atmautluak Airport,60.866699,-162.272996,17.0,,US,US-AK,Atmautluak,yes,,ATT,4A2,,https://en.wikipedia.org/wiki/Atmautluak_Airport,08AK
11326,4AK6,small_airport,Wolf Lake Airport,61.639311,-149.291105,572.0,,US,US-AK,Palmer,no,4AK6,,4AK6,https://wolflakeairport.biz/,"https://en.wikipedia.org/wiki/Wolf_Lake_Airport,_Alaska",
11359,4B1,small_airport,Duanesburg Airport,42.7584,-74.132896,710.0,,US,US-NY,Duanesburg,no,4B1,,4B1,,https://en.wikipedia.org/wiki/Duanesburg_Airport,
11360,4B9,small_airport,Simsbury Airport,41.915755,-72.777128,195.0,,US,US-CT,Simsbury,no,,,4B9,,https://en.wikipedia.org/wiki/Simsbury_Airport,
11362,4C2,small_airport,Walker/Rowe Waterloo Airport,41.431198,-84.981598,900.0,,US,US-IN,Waterloo,no,4C2,,4C2,,https://en.wikipedia.org/wiki/Walker/Rowe_Waterloo_Airport,
11364,4C4,small_airport,Gifford Field,44.8834,-71.499496,1010.0,,US,US-NH,Colebrook,no,4C4,,4C4,,https://de.wikipedia.org/wiki/Gifford_Field,
11366,4CA0,heliport,LAPD Hooper Heliport,34.044014,-118.247303,302.0,,US,US-CA,Los Angeles,no,4CA0,,4CA0,,https://en.wikipedia.org/wiki/LAPD_Hooper_Heliport,
11401,4F1,small_airport,Westport Airport / Keystone Airpark,36.222301,-96.3461,900.0,,US,US-OK,Westport,no,,,4F1,,https://en.wikipedia.org/wiki/Westport_Airport_(Oklahoma),
11416,4FL5,small_airport,Ridge Landing Airport,27.7572,-81.600601,140.0,,US,US-FL,Frostproof,no,4FL5,,4FL5,,https://en.wikipedia.org/wiki/Ridge_Landing_Airpark,
11421,4G1,small_airport,Greenville Municipal Airport,41.4468,-80.391296,1202.0,,US,US-PA,Greenville,no,4G1,,4G1,,https://en.wikipedia.org/wiki/Greenville_Municipal_Airport_(Pennsylvania),
11423,4G3,small_airport,Miller Airport,40.9818,-81.042099,1070.0,,US,US-OH,North Benton,no,,,4G3,,https://en.wikipedia.org/wiki/Miller_Airport_(Ohio),
11424,4G7,small_airport,Fairmont Municipal Airport Frankman Field,39.4482,-80.167,1029.0,,US,US-WV,Fairmont,no,K4G7,,4G7,,https://en.wikipedia.org/wiki/Fairmont_Municipal_Airport_(West_Virginia),
11438,4H1,heliport,Schaumburg Municipal Helistop,42.047784,-88.052663,730.0,,US,US-IL,Chicago/Schaumburg,no,4H1,,4H1,,https://en.wikipedia.org/wiki/Schaumburg_Municipal_Helistop,
11485,4K0,small_airport,Pedro Bay Airport,59.796925,-154.129994,45.0,,US,US-AK,Pedro Bay,yes,4K0,PDB,4K0,,https://en.wikipedia.org/wiki/Pedro_Bay_Airport,
